model,mode,gate,arm,case,sgroup,D,outcome,p0,extra
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,24,ivory,1948731,WRONG_DISTRACTOR,0.8344,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,24,ivory,1948731,WRONG_DISTRACTOR,0.8207,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,24,ivory,1948731,WRONG_DISTRACTOR,0.8368,
meta-llama/Llama-3.2-3B,implicit,gate2,full,25,grey,8827166,WRONG_DISTRACTOR,0.7567,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,25,grey,8827166,WRONG_DISTRACTOR,0.7552,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,25,grey,8827166,WRONG_DISTRACTOR,0.7454,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,25,grey,8827166,WRONG_DISTRACTOR,0.68,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,25,grey,8827166,WRONG_DISTRACTOR,0.7548,
meta-llama/Llama-3.2-3B,implicit,gate2,full,26,green,2451349,CORRECT,0.8028,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,26,green,2451349,CORRECT,0.811,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,26,green,2451349,CORRECT,0.7996,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,26,green,2451349,WRONG_DISTRACTOR,0.7699,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,26,green,2451349,CORRECT,0.8008,
meta-llama/Llama-3.2-3B,implicit,gate2,full,27,grey,1348652,WRONG_DISTRACTOR,0.753,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,27,grey,1348652,CORRECT,0.7784,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,27,grey,1348652,WRONG_DISTRACTOR,0.752,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,27,grey,1348652,WRONG_DISTRACTOR,0.6256,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,27,grey,1348652,WRONG_DISTRACTOR,0.7494,
meta-llama/Llama-3.2-3B,implicit,gate2,full,28,maroon,1303623,WRONG_DISTRACTOR,0.7869,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,28,maroon,1303623,WRONG_DISTRACTOR,0.7879,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,28,maroon,1303623,WRONG_DISTRACTOR,0.7893,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,28,maroon,1303623,WRONG_DISTRACTOR,0.752,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,28,maroon,1303623,WRONG_DISTRACTOR,0.786,
meta-llama/Llama-3.2-3B,implicit,gate2,full,29,crimson,7653391,WRONG_DISTRACTOR,0.7885,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,29,crimson,7653391,WRONG_DISTRACTOR,0.8024,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,29,crimson,7653391,WRONG_DISTRACTOR,0.7694,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,29,crimson,7653391,WRONG_DISTRACTOR,0.7681,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,29,crimson,7653391,WRONG_DISTRACTOR,0.7907,
meta-llama/Llama-3.2-3B,implicit,gate2,full,30,violet,5697356,WRONG_DISTRACTOR,0.7322,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,30,violet,5697356,WRONG_DISTRACTOR,0.7498,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,30,violet,5697356,WRONG_DISTRACTOR,0.734,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,30,violet,5697356,WRONG_DISTRACTOR,0.7381,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,30,violet,5697356,WRONG_DISTRACTOR,0.7318,
meta-llama/Llama-3.2-3B,implicit,gate2,full,31,black,7216407,CORRECT,0.807,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,31,black,7216407,CORRECT,0.8197,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,31,black,7216407,CORRECT,0.8211,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,31,black,7216407,WRONG_DISTRACTOR,0.7933,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,31,black,7216407,CORRECT,0.804,
meta-llama/Llama-3.2-3B,implicit,gate2,full,32,maroon,7065828,WRONG_DISTRACTOR,0.7467,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,32,maroon,7065828,CORRECT,0.7693,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,32,maroon,7065828,WRONG_DISTRACTOR,0.7507,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,32,maroon,7065828,WRONG_DISTRACTOR,0.7511,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,32,maroon,7065828,WRONG_DISTRACTOR,0.7477,
meta-llama/Llama-3.2-3B,implicit,gate2,full,33,black,5805715,WRONG_DISTRACTOR,0.7793,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,33,black,5805715,WRONG_DISTRACTOR,0.7833,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,33,black,5805715,WRONG_DISTRACTOR,0.7948,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,33,black,5805715,WRONG_DISTRACTOR,0.7059,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,33,black,5805715,WRONG_DISTRACTOR,0.7807,
meta-llama/Llama-3.2-3B,implicit,gate2,full,34,scarlet,5713498,WRONG_DISTRACTOR,0.8182,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,34,scarlet,5713498,WRONG_DISTRACTOR,0.8321,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,34,scarlet,5713498,WRONG_DISTRACTOR,0.81,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,34,scarlet,5713498,WRONG_DISTRACTOR,0.8024,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,34,scarlet,5713498,WRONG_DISTRACTOR,0.7989,
meta-llama/Llama-3.2-3B,implicit,gate2,full,35,scarlet,3146044,CORRECT,0.7198,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,35,scarlet,3146044,CORRECT,0.7556,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,35,scarlet,3146044,CORRECT,0.7296,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,35,scarlet,3146044,WRONG_DISTRACTOR,0.6939,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,35,scarlet,3146044,CORRECT,0.7205,
meta-llama/Llama-3.2-3B,implicit,gate2,full,36,indigo,5772917,WRONG_DISTRACTOR,0.8376,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,36,indigo,5772917,WRONG_DISTRACTOR,0.8475,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,36,indigo,5772917,WRONG_DISTRACTOR,0.8546,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,36,indigo,5772917,WRONG_DISTRACTOR,0.7469,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,36,indigo,5772917,WRONG_DISTRACTOR,0.8527,
meta-llama/Llama-3.2-3B,implicit,gate2,full,37,ivory,6151849,WRONG_DISTRACTOR,0.8658,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,37,ivory,6151849,WRONG_DISTRACTOR,0.8647,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,37,ivory,6151849,WRONG_DISTRACTOR,0.8649,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,37,ivory,6151849,WRONG_DISTRACTOR,0.8551,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,37,ivory,6151849,WRONG_DISTRACTOR,0.8655,
meta-llama/Llama-3.2-3B,implicit,gate2,full,38,bronze,1743312,WRONG_DISTRACTOR,0.8391,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,38,bronze,1743312,WRONG_DISTRACTOR,0.8444,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,38,bronze,1743312,WRONG_DISTRACTOR,0.8487,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,38,bronze,1743312,WRONG_DISTRACTOR,0.8389,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,38,bronze,1743312,WRONG_DISTRACTOR,0.8394,
meta-llama/Llama-3.2-3B,implicit,gate2,full,39,white,1067738,CORRECT,0.841,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,39,white,1067738,CORRECT,0.845,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,39,white,1067738,CORRECT,0.8505,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,39,white,1067738,WRONG_DISTRACTOR,0.8413,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,39,white,1067738,CORRECT,0.8571,
meta-llama/Llama-3.2-3B,implicit,gate2,full,40,scarlet,2439594,WRONG_DISTRACTOR,0.7348,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,40,scarlet,2439594,WRONG_DISTRACTOR,0.7628,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,40,scarlet,2439594,WRONG_DISTRACTOR,0.7341,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,40,scarlet,2439594,WRONG_DISTRACTOR,0.7177,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,40,scarlet,2439594,WRONG_DISTRACTOR,0.7341,
meta-llama/Llama-3.2-3B,implicit,gate2,full,41,grey,4162380,CORRECT,0.813,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,41,grey,4162380,CORRECT,0.8371,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,41,grey,4162380,CORRECT,0.7948,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,41,grey,4162380,WRONG_DISTRACTOR,0.761,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,41,grey,4162380,CORRECT,0.8124,
meta-llama/Llama-3.2-3B,implicit,gate2,full,42,bronze,7645954,CORRECT,0.8685,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,42,bronze,7645954,CORRECT,0.8538,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,42,bronze,7645954,CORRECT,0.8632,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,42,bronze,7645954,WRONG_DISTRACTOR,0.7616,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,42,bronze,7645954,CORRECT,0.8539,
meta-llama/Llama-3.2-3B,implicit,gate2,full,43,white,2618759,CORRECT,0.8511,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,43,white,2618759,CORRECT,0.8526,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,43,white,2618759,CORRECT,0.8598,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,43,white,2618759,WRONG_DISTRACTOR,0.8423,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,43,white,2618759,CORRECT,0.8658,
meta-llama/Llama-3.2-3B,implicit,gate2,full,44,grey,1066539,CORRECT,0.7688,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,44,grey,1066539,CORRECT,0.7718,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,44,grey,1066539,CORRECT,0.7693,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,44,grey,1066539,WRONG_DISTRACTOR,0.7379,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,44,grey,1066539,CORRECT,0.7683,
meta-llama/Llama-3.2-3B,implicit,gate2,full,45,teal,4795090,WRONG_DISTRACTOR,0.7686,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,45,teal,4795090,WRONG_DISTRACTOR,0.7953,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,45,teal,4795090,WRONG_DISTRACTOR,0.7691,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,45,teal,4795090,WRONG_DISTRACTOR,0.7343,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,45,teal,4795090,WRONG_DISTRACTOR,0.7691,
meta-llama/Llama-3.2-3B,implicit,gate2,full,46,navy,1349608,WRONG_DISTRACTOR,0.8531,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,46,navy,1349608,WRONG_DISTRACTOR,0.859,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,46,navy,1349608,WRONG_DISTRACTOR,0.8542,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,46,navy,1349608,WRONG_DISTRACTOR,0.8538,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,46,navy,1349608,WRONG_DISTRACTOR,0.8538,
meta-llama/Llama-3.2-3B,implicit,gate2,full,47,black,3634599,WRONG_DISTRACTOR,0.804,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,47,black,3634599,WRONG_DISTRACTOR,0.815,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,47,black,3634599,WRONG_DISTRACTOR,0.8032,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,47,black,3634599,WRONG_DISTRACTOR,0.8131,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,47,black,3634599,WRONG_DISTRACTOR,0.807,
meta-llama/Llama-3.2-3B,implicit,gate2,full,48,violet,9455034,WRONG_DISTRACTOR,0.7748,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,48,violet,9455034,WRONG_DISTRACTOR,0.7844,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,48,violet,9455034,WRONG_DISTRACTOR,0.7633,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,48,violet,9455034,WRONG_DISTRACTOR,0.7158,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,48,violet,9455034,WRONG_DISTRACTOR,0.7691,
meta-llama/Llama-3.2-3B,implicit,gate2,full,49,scarlet,6012756,WRONG_DISTRACTOR,0.7869,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,49,scarlet,6012756,WRONG_DISTRACTOR,0.7858,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,49,scarlet,6012756,WRONG_DISTRACTOR,0.7826,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,49,scarlet,6012756,WRONG_DISTRACTOR,0.7135,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,49,scarlet,6012756,WRONG_DISTRACTOR,0.7887,
meta-llama/Llama-3.2-3B,implicit,gate2,full,50,amber,5248831,WRONG_DISTRACTOR,0.7615,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,50,amber,5248831,WRONG_DISTRACTOR,0.7834,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,50,amber,5248831,WRONG_DISTRACTOR,0.7608,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,50,amber,5248831,WRONG_DISTRACTOR,0.7564,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,50,amber,5248831,WRONG_DISTRACTOR,0.7596,
meta-llama/Llama-3.2-3B,implicit,gate2,full,51,red,1659098,WRONG_DISTRACTOR,0.7542,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,51,red,1659098,WRONG_DISTRACTOR,0.7926,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,51,red,1659098,WRONG_DISTRACTOR,0.7675,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,51,red,1659098,WRONG_DISTRACTOR,0.7388,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,51,red,1659098,WRONG_DISTRACTOR,0.7532,
meta-llama/Llama-3.2-3B,implicit,gate2,full,52,scarlet,4654188,WRONG_DISTRACTOR,0.7854,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,52,scarlet,4654188,WRONG_DISTRACTOR,0.776,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,52,scarlet,4654188,WRONG_DISTRACTOR,0.784,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,52,scarlet,4654188,WRONG_DISTRACTOR,0.7711,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,52,scarlet,4654188,WRONG_DISTRACTOR,0.7863,
meta-llama/Llama-3.2-3B,implicit,gate2,full,53,blue,7515983,CORRECT,0.7593,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,53,blue,7515983,CORRECT,0.7629,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,53,blue,7515983,CORRECT,0.7636,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,53,blue,7515983,WRONG_DISTRACTOR,0.7465,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,53,blue,7515983,CORRECT,0.7629,
meta-llama/Llama-3.2-3B,implicit,gate2,full,54,navy,1495937,CORRECT,0.8465,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,54,navy,1495937,CORRECT,0.8583,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,54,navy,1495937,CORRECT,0.847,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,54,navy,1495937,WRONG_DISTRACTOR,0.7148,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,54,navy,1495937,CORRECT,0.8474,
meta-llama/Llama-3.2-3B,implicit,gate2,full,55,ivory,4195089,CORRECT,0.7626,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,55,ivory,4195089,CORRECT,0.7687,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,55,ivory,4195089,CORRECT,0.7621,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,55,ivory,4195089,WRONG_DISTRACTOR,0.6765,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,55,ivory,4195089,CORRECT,0.7583,
meta-llama/Llama-3.2-3B,implicit,gate2,full,56,ivory,5476179,CORRECT,0.7673,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,56,ivory,5476179,CORRECT,0.7706,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,56,ivory,5476179,CORRECT,0.7655,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,56,ivory,5476179,WRONG_DISTRACTOR,0.7527,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,56,ivory,5476179,CORRECT,0.764,
meta-llama/Llama-3.2-3B,implicit,gate2,full,57,ivory,7492530,WRONG_DISTRACTOR,0.8117,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,57,ivory,7492530,WRONG_DISTRACTOR,0.8069,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,57,ivory,7492530,WRONG_DISTRACTOR,0.8114,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,57,ivory,7492530,WRONG_DISTRACTOR,0.7865,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,57,ivory,7492530,WRONG_DISTRACTOR,0.8095,
meta-llama/Llama-3.2-3B,implicit,gate2,full,58,navy,5893206,WRONG_DISTRACTOR,0.8379,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,58,navy,5893206,WRONG_DISTRACTOR,0.8361,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,58,navy,5893206,WRONG_DISTRACTOR,0.8391,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,58,navy,5893206,WRONG_DISTRACTOR,0.7586,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,58,navy,5893206,WRONG_DISTRACTOR,0.8374,
meta-llama/Llama-3.2-3B,implicit,gate2,full,59,bronze,4714574,WRONG_DISTRACTOR,0.7753,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_AB,59,bronze,4714574,WRONG_DISTRACTOR,0.7866,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_BC,59,bronze,4714574,WRONG_DISTRACTOR,0.7761,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CD,59,bronze,4714574,WRONG_DISTRACTOR,0.7573,
meta-llama/Llama-3.2-3B,implicit,gate2,abl_CTRL,59,bronze,4714574,WRONG_DISTRACTOR,0.7747,
