model,mode,gate,arm,case,sgroup,D,outcome,p0,extra
Qwen/Qwen2.5-3B,implicit,gate2,full,28,maroon,1303623,WRONG_DISTRACTOR,0.897,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,28,maroon,1303623,WRONG_DISTRACTOR,0.9027,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,28,maroon,1303623,WRONG_DISTRACTOR,0.8986,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,28,maroon,1303623,WRONG_DISTRACTOR,0.8823,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,28,maroon,1303623,WRONG_DISTRACTOR,0.8906,
Qwen/Qwen2.5-3B,implicit,gate2,full,29,crimson,7653391,WRONG_DISTRACTOR,0.9471,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,29,crimson,7653391,WRONG_DISTRACTOR,0.9568,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,29,crimson,7653391,WRONG_DISTRACTOR,0.9463,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,29,crimson,7653391,WRONG_DISTRACTOR,0.9435,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,29,crimson,7653391,WRONG_DISTRACTOR,0.9465,
Qwen/Qwen2.5-3B,implicit,gate2,full,30,violet,5697356,WRONG_DISTRACTOR,0.953,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,30,violet,5697356,WRONG_DISTRACTOR,0.9583,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,30,violet,5697356,WRONG_DISTRACTOR,0.9559,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,30,violet,5697356,WRONG_DISTRACTOR,0.9568,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,30,violet,5697356,WRONG_DISTRACTOR,0.953,
Qwen/Qwen2.5-3B,implicit,gate2,full,31,black,7216407,CORRECT,0.9069,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,31,black,7216407,CORRECT,0.9241,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,31,black,7216407,CORRECT,0.9074,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,31,black,7216407,WRONG_DISTRACTOR,0.8383,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,31,black,7216407,CORRECT,0.9124,
Qwen/Qwen2.5-3B,implicit,gate2,full,32,maroon,7065828,CORRECT,0.9368,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,32,maroon,7065828,CORRECT,0.9483,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,32,maroon,7065828,CORRECT,0.9386,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,32,maroon,7065828,WRONG_DISTRACTOR,0.9206,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,32,maroon,7065828,CORRECT,0.9436,
Qwen/Qwen2.5-3B,implicit,gate2,full,33,black,5805715,CORRECT,0.9133,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,33,black,5805715,CORRECT,0.9105,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,33,black,5805715,CORRECT,0.9076,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,33,black,5805715,WRONG_DISTRACTOR,0.8629,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,33,black,5805715,CORRECT,0.9141,
Qwen/Qwen2.5-3B,implicit,gate2,full,34,scarlet,5713498,CORRECT,0.9478,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,34,scarlet,5713498,CORRECT,0.9584,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,34,scarlet,5713498,CORRECT,0.9451,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,34,scarlet,5713498,WRONG_DISTRACTOR,0.9378,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,34,scarlet,5713498,CORRECT,0.9418,
Qwen/Qwen2.5-3B,implicit,gate2,full,35,scarlet,3146044,WRONG_DISTRACTOR,0.954,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,35,scarlet,3146044,WRONG_DISTRACTOR,0.9579,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,35,scarlet,3146044,WRONG_DISTRACTOR,0.9492,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,35,scarlet,3146044,WRONG_DISTRACTOR,0.9463,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,35,scarlet,3146044,WRONG_DISTRACTOR,0.9532,
Qwen/Qwen2.5-3B,implicit,gate2,full,36,indigo,5772917,WRONG_DISTRACTOR,0.8029,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,36,indigo,5772917,WRONG_DISTRACTOR,0.8648,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,36,indigo,5772917,WRONG_DISTRACTOR,0.8174,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,36,indigo,5772917,WRONG_DISTRACTOR,0.7588,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,36,indigo,5772917,WRONG_DISTRACTOR,0.7786,
Qwen/Qwen2.5-3B,implicit,gate2,full,37,ivory,6151849,CORRECT,0.9139,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,37,ivory,6151849,WRONG_DISTRACTOR,0.9107,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,37,ivory,6151849,CORRECT,0.912,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,37,ivory,6151849,WRONG_DISTRACTOR,0.8889,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,37,ivory,6151849,CORRECT,0.907,
Qwen/Qwen2.5-3B,implicit,gate2,full,38,bronze,1743312,CORRECT,0.8796,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,38,bronze,1743312,CORRECT,0.8953,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,38,bronze,1743312,CORRECT,0.8702,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,38,bronze,1743312,WRONG_DISTRACTOR,0.8566,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,38,bronze,1743312,CORRECT,0.869,
Qwen/Qwen2.5-3B,implicit,gate2,full,39,white,1067738,CORRECT,0.9425,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,39,white,1067738,CORRECT,0.9408,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,39,white,1067738,CORRECT,0.9413,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,39,white,1067738,WRONG_DISTRACTOR,0.9246,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,39,white,1067738,CORRECT,0.944,
Qwen/Qwen2.5-3B,implicit,gate2,full,40,scarlet,2439594,WRONG_DISTRACTOR,0.8348,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,40,scarlet,2439594,WRONG_DISTRACTOR,0.8834,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,40,scarlet,2439594,WRONG_DISTRACTOR,0.8382,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,40,scarlet,2439594,WRONG_DISTRACTOR,0.8381,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,40,scarlet,2439594,WRONG_DISTRACTOR,0.8466,
Qwen/Qwen2.5-3B,implicit,gate2,full,41,grey,4162380,CORRECT,0.8808,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,41,grey,4162380,CORRECT,0.9109,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,41,grey,4162380,CORRECT,0.8806,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,41,grey,4162380,WRONG_DISTRACTOR,0.8588,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,41,grey,4162380,CORRECT,0.8897,
Qwen/Qwen2.5-3B,implicit,gate2,full,42,bronze,7645954,WRONG_DISTRACTOR,0.9146,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,42,bronze,7645954,WRONG_DISTRACTOR,0.9278,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,42,bronze,7645954,WRONG_DISTRACTOR,0.9208,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,42,bronze,7645954,WRONG_DISTRACTOR,0.9216,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,42,bronze,7645954,WRONG_DISTRACTOR,0.9131,
Qwen/Qwen2.5-3B,implicit,gate2,full,43,white,2618759,WRONG_DISTRACTOR,0.8973,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,43,white,2618759,WRONG_DISTRACTOR,0.9138,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,43,white,2618759,WRONG_DISTRACTOR,0.9115,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,43,white,2618759,WRONG_DISTRACTOR,0.9082,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,43,white,2618759,WRONG_DISTRACTOR,0.9052,
Qwen/Qwen2.5-3B,implicit,gate2,full,44,grey,1066539,WRONG_DISTRACTOR,0.9054,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,44,grey,1066539,WRONG_DISTRACTOR,0.9144,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,44,grey,1066539,WRONG_DISTRACTOR,0.9129,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,44,grey,1066539,WRONG_DISTRACTOR,0.906,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,44,grey,1066539,WRONG_DISTRACTOR,0.9213,
Qwen/Qwen2.5-3B,implicit,gate2,full,45,teal,4795090,WRONG_DISTRACTOR,0.9044,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,45,teal,4795090,WRONG_DISTRACTOR,0.9356,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,45,teal,4795090,WRONG_DISTRACTOR,0.8994,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,45,teal,4795090,WRONG_DISTRACTOR,0.8924,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,45,teal,4795090,WRONG_DISTRACTOR,0.9076,
Qwen/Qwen2.5-3B,implicit,gate2,full,46,navy,1349608,CORRECT,0.9424,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,46,navy,1349608,CORRECT,0.9634,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,46,navy,1349608,CORRECT,0.9364,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,46,navy,1349608,WRONG_DISTRACTOR,0.9389,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,46,navy,1349608,CORRECT,0.9425,
Qwen/Qwen2.5-3B,implicit,gate2,full,47,black,3634599,WRONG_DISTRACTOR,0.8832,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,47,black,3634599,WRONG_DISTRACTOR,0.9107,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,47,black,3634599,WRONG_DISTRACTOR,0.894,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,47,black,3634599,WRONG_DISTRACTOR,0.8701,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,47,black,3634599,WRONG_DISTRACTOR,0.8923,
Qwen/Qwen2.5-3B,implicit,gate2,full,48,violet,9455034,CORRECT,0.9279,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,48,violet,9455034,CORRECT,0.9283,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,48,violet,9455034,CORRECT,0.9304,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,48,violet,9455034,WRONG_DISTRACTOR,0.9083,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,48,violet,9455034,CORRECT,0.9264,
Qwen/Qwen2.5-3B,implicit,gate2,full,49,scarlet,6012756,WRONG_DISTRACTOR,0.9196,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,49,scarlet,6012756,WRONG_DISTRACTOR,0.9091,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,49,scarlet,6012756,WRONG_DISTRACTOR,0.9144,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,49,scarlet,6012756,WRONG_DISTRACTOR,0.9097,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,49,scarlet,6012756,WRONG_DISTRACTOR,0.9203,
Qwen/Qwen2.5-3B,implicit,gate2,full,50,amber,5248831,WRONG_DISTRACTOR,0.9365,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,50,amber,5248831,WRONG_DISTRACTOR,0.9506,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,50,amber,5248831,WRONG_DISTRACTOR,0.9363,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,50,amber,5248831,WRONG_DISTRACTOR,0.9367,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,50,amber,5248831,WRONG_DISTRACTOR,0.9337,
Qwen/Qwen2.5-3B,implicit,gate2,full,51,red,1659098,WRONG_DISTRACTOR,0.9336,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,51,red,1659098,WRONG_DISTRACTOR,0.9634,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,51,red,1659098,WRONG_DISTRACTOR,0.9357,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,51,red,1659098,WRONG_DISTRACTOR,0.9255,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,51,red,1659098,WRONG_DISTRACTOR,0.9282,
Qwen/Qwen2.5-3B,implicit,gate2,full,52,scarlet,4654188,WRONG_DISTRACTOR,0.9361,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,52,scarlet,4654188,WRONG_DISTRACTOR,0.9384,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,52,scarlet,4654188,WRONG_DISTRACTOR,0.9355,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,52,scarlet,4654188,WRONG_DISTRACTOR,0.9359,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,52,scarlet,4654188,WRONG_DISTRACTOR,0.9333,
Qwen/Qwen2.5-3B,implicit,gate2,full,53,blue,7515983,CORRECT,0.9399,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,53,blue,7515983,CORRECT,0.9371,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,53,blue,7515983,CORRECT,0.9309,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,53,blue,7515983,WRONG_DISTRACTOR,0.8628,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,53,blue,7515983,CORRECT,0.9335,
Qwen/Qwen2.5-3B,implicit,gate2,full,54,navy,1495937,CORRECT,0.8605,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,54,navy,1495937,CORRECT,0.9342,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,54,navy,1495937,CORRECT,0.8693,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,54,navy,1495937,WRONG_DISTRACTOR,0.7946,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,54,navy,1495937,CORRECT,0.8698,
Qwen/Qwen2.5-3B,implicit,gate2,full,55,ivory,4195089,CORRECT,0.8996,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,55,ivory,4195089,CORRECT,0.9284,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,55,ivory,4195089,CORRECT,0.8977,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,55,ivory,4195089,WRONG_DISTRACTOR,0.8553,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,55,ivory,4195089,CORRECT,0.9031,
Qwen/Qwen2.5-3B,implicit,gate2,full,56,ivory,5476179,CORRECT,0.8895,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,56,ivory,5476179,CORRECT,0.9027,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,56,ivory,5476179,CORRECT,0.892,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,56,ivory,5476179,WRONG_DISTRACTOR,0.8688,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,56,ivory,5476179,CORRECT,0.9015,
Qwen/Qwen2.5-3B,implicit,gate2,full,57,ivory,7492530,CORRECT,0.9202,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,57,ivory,7492530,CORRECT,0.9248,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,57,ivory,7492530,CORRECT,0.91,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,57,ivory,7492530,WRONG_DISTRACTOR,0.7456,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,57,ivory,7492530,CORRECT,0.9207,
Qwen/Qwen2.5-3B,implicit,gate2,full,58,navy,5893206,WRONG_DISTRACTOR,0.8838,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,58,navy,5893206,WRONG_DISTRACTOR,0.8848,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,58,navy,5893206,WRONG_DISTRACTOR,0.8793,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,58,navy,5893206,WRONG_DISTRACTOR,0.863,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,58,navy,5893206,WRONG_DISTRACTOR,0.8813,
Qwen/Qwen2.5-3B,implicit,gate2,full,59,bronze,4714574,WRONG_DISTRACTOR,0.9526,
Qwen/Qwen2.5-3B,implicit,gate2,abl_AB,59,bronze,4714574,WRONG_DISTRACTOR,0.9636,
Qwen/Qwen2.5-3B,implicit,gate2,abl_BC,59,bronze,4714574,WRONG_DISTRACTOR,0.9528,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CD,59,bronze,4714574,WRONG_DISTRACTOR,0.9573,
Qwen/Qwen2.5-3B,implicit,gate2,abl_CTRL,59,bronze,4714574,WRONG_DISTRACTOR,0.9517,
